transaction_id,user_id,amount,location,device,timestamp
1869,37,34107,London,Tablet,2024-02-08 22:00:00
1870,96,67033,Delhi,Mobile,2024-02-08 22:30:00
1871,56,19633,Bangalore,Tablet,2024-02-08 23:00:00
1872,105,22815,Mumbai,Laptop,2024-02-08 23:30:00
1873,59,59337,New York,Laptop,2024-02-09 00:00:00
1874,131,23956,Bangalore,Laptop,2024-02-09 00:30:00
1875,156,79725,New York,Mobile,2024-02-09 01:00:00
1876,35,46575,New York,Tablet,2024-02-09 01:30:00
1877,189,38280,Mumbai,Tablet,2024-02-09 02:00:00
1878,93,19570,London,Laptop,2024-02-09 02:30:00
1879,182,51984,Delhi,Tablet,2024-02-09 03:00:00
1880,191,25616,London,Mobile,2024-02-09 03:30:00
1881,97,73243,Bangalore,Laptop,2024-02-09 04:00:00
1882,135,30184,London,Laptop,2024-02-09 04:30:00
1883,76,10395,Bangalore,Laptop,2024-02-09 05:00:00
1884,49,41235,Bangalore,Mobile,2024-02-09 05:30:00
1885,94,70794,Delhi,Laptop,2024-02-09 06:00:00
1886,159,33505,Mumbai,Laptop,2024-02-09 06:30:00
1887,186,28068,Delhi,Laptop,2024-02-09 07:00:00
1888,189,54269,London,Laptop,2024-02-09 07:30:00
1889,24,46041,Bangalore,Tablet,2024-02-09 08:00:00
1890,148,73666,New York,Laptop,2024-02-09 08:30:00
1891,37,9536,New York,Mobile,2024-02-09 09:00:00
1892,4,38912,Bangalore,Laptop,2024-02-09 09:30:00
1893,108,58920,Delhi,Laptop,2024-02-09 10:00:00
1894,126,43906,Mumbai,Tablet,2024-02-09 10:30:00
1895,20,31429,Delhi,Laptop,2024-02-09 11:00:00
1896,188,64779,Bangalore,Tablet,2024-02-09 11:30:00
1897,152,28428,Bangalore,Mobile,2024-02-09 12:00:00
1898,50,54403,Mumbai,Tablet,2024-02-09 12:30:00
1899,177,50046,London,Laptop,2024-02-09 13:00:00
1900,179,14081,London,Mobile,2024-02-09 13:30:00
1901,96,66032,Mumbai,Laptop,2024-02-09 14:00:00
1902,105,36733,London,Tablet,2024-02-09 14:30:00
1903,164,17668,New York,Mobile,2024-02-09 15:00:00
1904,117,6637,London,Mobile,2024-02-09 15:30:00
1905,98,62840,London,Tablet,2024-02-09 16:00:00
1906,66,31530,London,Tablet,2024-02-09 16:30:00
1907,79,20577,New York,Mobile,2024-02-09 17:00:00
1908,162,23619,London,Mobile,2024-02-09 17:30:00
1909,164,11201,New York,Tablet,2024-02-09 18:00:00
1910,6,71144,Mumbai,Laptop,2024-02-09 18:30:00
1911,39,59224,Delhi,Mobile,2024-02-09 19:00:00
1912,170,44789,Mumbai,Tablet,2024-02-09 19:30:00
1913,115,33004,Delhi,Laptop,2024-02-09 20:00:00
1914,186,35353,Mumbai,Mobile,2024-02-09 20:30:00
1915,125,34750,Delhi,Mobile,2024-02-09 21:00:00
1916,12,67618,Delhi,Tablet,2024-02-09 21:30:00
1917,131,66838,Bangalore,Laptop,2024-02-09 22:00:00
1918,18,71095,Delhi,Mobile,2024-02-09 22:30:00
1919,40,37892,Delhi,Laptop,2024-02-09 23:00:00
1920,21,13950,Bangalore,Laptop,2024-02-09 23:30:00
1921,143,1931,London,Mobile,2024-02-10 00:00:00
1922,99,33087,London,Laptop,2024-02-10 00:30:00
1923,26,1680,Bangalore,Mobile,2024-02-10 01:00:00
1924,8,20839,New York,Laptop,2024-02-10 01:30:00
1925,100,46201,Delhi,Mobile,2024-02-10 02:00:00
1926,87,48970,Delhi,Tablet,2024-02-10 02:30:00
1927,42,67281,Bangalore,Mobile,2024-02-10 03:00:00
1928,172,3312,Bangalore,Mobile,2024-02-10 03:30:00
1929,14,67031,New York,Mobile,2024-02-10 04:00:00
1930,78,75535,London,Laptop,2024-02-10 04:30:00
1931,2,54772,Mumbai,Tablet,2024-02-10 05:00:00
1932,119,50868,London,Laptop,2024-02-10 05:30:00
1933,37,29982,Delhi,Laptop,2024-02-10 06:00:00
1934,69,6951,Bangalore,Mobile,2024-02-10 06:30:00
1935,166,8647,New York,Laptop,2024-02-10 07:00:00
1936,41,63959,London,Mobile,2024-02-10 07:30:00
1937,62,72441,New York,Tablet,2024-02-10 08:00:00
1938,60,8313,London,Laptop,2024-02-10 08:30:00
1939,125,63343,Delhi,Laptop,2024-02-10 09:00:00
1940,111,25855,Mumbai,Laptop,2024-02-10 09:30:00
1941,14,11924,New York,Mobile,2024-02-10 10:00:00
1942,84,14129,New York,Mobile,2024-02-10 10:30:00
1943,130,49900,Mumbai,Laptop,2024-02-10 11:00:00
1944,70,72829,New York,Laptop,2024-02-10 11:30:00
1945,145,9068,New York,Tablet,2024-02-10 12:00:00
1946,123,49550,London,Tablet,2024-02-10 12:30:00
1947,89,12150,London,Tablet,2024-02-10 13:00:00
1948,28,57071,Mumbai,Tablet,2024-02-10 13:30:00
1949,66,19850,Delhi,Tablet,2024-02-10 14:00:00
1950,163,63450,New York,Mobile,2024-02-10 14:30:00
1951,5,29487,Delhi,Tablet,2024-02-10 15:00:00
1952,193,76587,Mumbai,Tablet,2024-02-10 15:30:00
1953,168,46725,Mumbai,Laptop,2024-02-10 16:00:00
1954,184,19992,London,Mobile,2024-02-10 16:30:00
1955,164,20912,New York,Tablet,2024-02-10 17:00:00
1956,45,11719,Bangalore,Tablet,2024-02-10 17:30:00
1957,151,53822,Mumbai,Tablet,2024-02-10 18:00:00
1958,47,15966,New York,Laptop,2024-02-10 18:30:00
1959,31,10928,Delhi,Laptop,2024-02-10 19:00:00
1960,139,3035,London,Laptop,2024-02-10 19:30:00
1961,10,73698,Delhi,Tablet,2024-02-10 20:00:00
1962,195,41285,Mumbai,Laptop,2024-02-10 20:30:00
1963,118,18981,Mumbai,Tablet,2024-02-10 21:00:00
1964,14,386,Delhi,Mobile,2024-02-10 21:30:00
1965,80,42983,Mumbai,Tablet,2024-02-10 22:00:00
1966,93,45586,New York,Laptop,2024-02-10 22:30:00
1967,10,69554,Mumbai,Mobile,2024-02-10 23:00:00
1968,76,51198,London,Tablet,2024-02-10 23:30:00
1969,94,16329,New York,Mobile,2024-02-11 00:00:00
1970,105,68715,Bangalore,Mobile,2024-02-11 00:30:00
1971,1,71436,Mumbai,Mobile,2024-02-11 01:00:00
1972,133,77535,Mumbai,Tablet,2024-02-11 01:30:00
1973,20,74105,London,Laptop,2024-02-11 02:00:00
1974,8,77323,London,Tablet,2024-02-11 02:30:00
1975,171,66720,Delhi,Laptop,2024-02-11 03:00:00
1976,1,76524,Delhi,Tablet,2024-02-11 03:30:00
1977,57,54078,Delhi,Tablet,2024-02-11 04:00:00
1978,64,71178,London,Tablet,2024-02-11 04:30:00
1979,118,18158,Delhi,Laptop,2024-02-11 05:00:00
1980,28,52545,Delhi,Tablet,2024-02-11 05:30:00
1981,121,76583,Bangalore,Mobile,2024-02-11 06:00:00
1982,107,56880,Delhi,Tablet,2024-02-11 06:30:00
1983,165,74690,Mumbai,Mobile,2024-02-11 07:00:00
1984,175,52559,London,Laptop,2024-02-11 07:30:00
1985,165,66456,New York,Laptop,2024-02-11 08:00:00
1986,49,39569,Bangalore,Tablet,2024-02-11 08:30:00
1987,120,49699,London,Tablet,2024-02-11 09:00:00
1988,44,34574,London,Tablet,2024-02-11 09:30:00
1989,56,33935,Mumbai,Mobile,2024-02-11 10:00:00
1990,156,44419,Delhi,Laptop,2024-02-11 10:30:00
1991,111,30726,Mumbai,Mobile,2024-02-11 11:00:00
1992,134,64143,Delhi,Mobile,2024-02-11 11:30:00
1993,108,47814,Delhi,Tablet,2024-02-11 12:00:00
1994,189,50849,London,Tablet,2024-02-11 12:30:00
1995,148,79464,Delhi,Mobile,2024-02-11 13:00:00
1996,114,72357,Bangalore,Mobile,2024-02-11 13:30:00
1997,78,31973,Bangalore,Tablet,2024-02-11 14:00:00
1998,130,78438,Bangalore,Tablet,2024-02-11 14:30:00
1999,37,47624,London,Mobile,2024-02-11 15:00:00
2000,20,43441,Mumbai,Tablet,2024-02-11 15:30:00
2001,26,53714,New York,Tablet,2024-02-11 16:00:00
2002,29,67434,Delhi,Mobile,2024-02-11 16:30:00
2003,1,31077,New York,Mobile,2024-02-11 17:00:00
2004,119,35514,Mumbai,Laptop,2024-02-11 17:30:00
2005,35,34535,Mumbai,Mobile,2024-02-11 18:00:00
2006,198,19506,London,Tablet,2024-02-11 18:30:00
2007,59,74845,Bangalore,Mobile,2024-02-11 19:00:00
2008,69,35604,Bangalore,Mobile,2024-02-11 19:30:00
2009,161,46972,Mumbai,Mobile,2024-02-11 20:00:00
2010,179,13459,London,Laptop,2024-02-11 20:30:00
2011,12,69377,London,Laptop,2024-02-11 21:00:00
2012,20,36689,Delhi,Tablet,2024-02-11 21:30:00
2013,181,63677,Bangalore,Laptop,2024-02-11 22:00:00
2014,43,19742,Mumbai,Mobile,2024-02-11 22:30:00
2015,126,78890,New York,Laptop,2024-02-11 23:00:00
2016,50,54250,Bangalore,Mobile,2024-02-11 23:30:00
2017,29,57465,Delhi,Laptop,2024-02-12 00:00:00
2018,185,18124,London,Laptop,2024-02-12 00:30:00
2019,39,15599,Mumbai,Laptop,2024-02-12 01:00:00
2020,184,30013,Bangalore,Mobile,2024-02-12 01:30:00
2021,171,52315,New York,Laptop,2024-02-12 02:00:00
2022,178,16111,Delhi,Mobile,2024-02-12 02:30:00
2023,151,58276,Delhi,Mobile,2024-02-12 03:00:00
2024,172,28860,Bangalore,Tablet,2024-02-12 03:30:00
2025,38,60056,New York,Laptop,2024-02-12 04:00:00
2026,84,22850,Delhi,Tablet,2024-02-12 04:30:00
2027,151,75526,Mumbai,Tablet,2024-02-12 05:00:00
2028,128,69510,Delhi,Mobile,2024-02-12 05:30:00
2029,126,57817,New York,Laptop,2024-02-12 06:00:00
2030,45,28104,London,Mobile,2024-02-12 06:30:00
2031,52,75369,London,Mobile,2024-02-12 07:00:00
2032,80,45447,Bangalore,Laptop,2024-02-12 07:30:00
2033,178,13283,New York,Mobile,2024-02-12 08:00:00
2034,124,25118,Delhi,Laptop,2024-02-12 08:30:00
2035,119,65777,Delhi,Laptop,2024-02-12 09:00:00
2036,8,70503,London,Mobile,2024-02-12 09:30:00
2037,85,25882,London,Mobile,2024-02-12 10:00:00
2038,129,13732,Mumbai,Tablet,2024-02-12 10:30:00
2039,8,23433,London,Mobile,2024-02-12 11:00:00
2040,157,58210,Mumbai,Laptop,2024-02-12 11:30:00
2041,96,23716,Delhi,Tablet,2024-02-12 12:00:00
2042,102,58867,Mumbai,Laptop,2024-02-12 12:30:00
2043,5,34692,Mumbai,Tablet,2024-02-12 13:00:00
2044,86,41880,Bangalore,Mobile,2024-02-12 13:30:00
2045,175,10284,London,Mobile,2024-02-12 14:00:00
2046,34,57666,Mumbai,Mobile,2024-02-12 14:30:00
2047,193,9271,Delhi,Laptop,2024-02-12 15:00:00
2048,55,11460,New York,Tablet,2024-02-12 15:30:00
2049,119,61463,Mumbai,Laptop,2024-02-12 16:00:00
2050,171,1101,London,Tablet,2024-02-12 16:30:00
2051,158,75351,Bangalore,Mobile,2024-02-12 17:00:00
2052,114,76968,Delhi,Laptop,2024-02-12 17:30:00
2053,145,78166,Bangalore,Mobile,2024-02-12 18:00:00
2054,26,56613,New York,Laptop,2024-02-12 18:30:00
2055,136,44807,Mumbai,Mobile,2024-02-12 19:00:00
2056,47,77525,Mumbai,Laptop,2024-02-12 19:30:00
2057,113,51307,London,Laptop,2024-02-12 20:00:00
2058,76,357,Mumbai,Tablet,2024-02-12 20:30:00
2059,72,56939,Delhi,Mobile,2024-02-12 21:00:00
2060,89,68945,New York,Tablet,2024-02-12 21:30:00
2061,46,35994,Bangalore,Tablet,2024-02-12 22:00:00
2062,196,38184,New York,Mobile,2024-02-12 22:30:00
2063,33,27373,Mumbai,Laptop,2024-02-12 23:00:00
2064,1,71812,Bangalore,Tablet,2024-02-12 23:30:00
2065,147,26004,London,Mobile,2024-02-13 00:00:00
2066,31,55071,New York,Laptop,2024-02-13 00:30:00
2067,142,79916,Bangalore,Tablet,2024-02-13 01:00:00
2068,53,70477,Bangalore,Tablet,2024-02-13 01:30:00
2069,48,5042,Bangalore,Tablet,2024-02-13 02:00:00
2070,69,2011,Delhi,Laptop,2024-02-13 02:30:00
2071,105,12547,New York,Tablet,2024-02-13 03:00:00
2072,90,32601,Bangalore,Laptop,2024-02-13 03:30:00
2073,190,76434,New York,Tablet,2024-02-13 04:00:00
2074,194,55805,Bangalore,Mobile,2024-02-13 04:30:00
2075,192,13305,London,Tablet,2024-02-13 05:00:00
2076,198,4617,London,Mobile,2024-02-13 05:30:00
2077,63,48897,London,Mobile,2024-02-13 06:00:00
2078,73,48053,Mumbai,Mobile,2024-02-13 06:30:00
2079,161,20439,Bangalore,Laptop,2024-02-13 07:00:00
2080,169,44573,Mumbai,Mobile,2024-02-13 07:30:00
2081,89,61626,New York,Tablet,2024-02-13 08:00:00
2082,176,43969,Mumbai,Laptop,2024-02-13 08:30:00
2083,13,3408,New York,Mobile,2024-02-13 09:00:00
2084,73,76574,New York,Laptop,2024-02-13 09:30:00
2085,77,5748,New York,Laptop,2024-02-13 10:00:00
2086,159,66859,Mumbai,Laptop,2024-02-13 10:30:00
2087,68,55855,Bangalore,Tablet,2024-02-13 11:00:00
2088,98,31399,Mumbai,Mobile,2024-02-13 11:30:00
2089,125,76827,Bangalore,Laptop,2024-02-13 12:00:00
2090,102,50298,Bangalore,Laptop,2024-02-13 12:30:00
2091,132,75083,New York,Laptop,2024-02-13 13:00:00
2092,102,44091,Mumbai,Mobile,2024-02-13 13:30:00
2093,19,32004,Bangalore,Laptop,2024-02-13 14:00:00
2094,198,8052,London,Laptop,2024-02-13 14:30:00
2095,82,69833,Bangalore,Tablet,2024-02-13 15:00:00
2096,141,19788,London,Mobile,2024-02-13 15:30:00
2097,23,10753,Mumbai,Tablet,2024-02-13 16:00:00
2098,83,49472,Mumbai,Mobile,2024-02-13 16:30:00
2099,109,61949,Mumbai,Mobile,2024-02-13 17:00:00
2100,75,12442,Bangalore,Mobile,2024-02-13 17:30:00
2101,129,44774,Delhi,Tablet,2024-02-13 18:00:00
2102,88,32349,Bangalore,Tablet,2024-02-13 18:30:00
2103,54,15691,Bangalore,Tablet,2024-02-13 19:00:00
2104,199,79584,New York,Tablet,2024-02-13 19:30:00
2105,89,6355,New York,Laptop,2024-02-13 20:00:00
2106,143,18832,Bangalore,Laptop,2024-02-13 20:30:00
2107,65,78307,London,Laptop,2024-02-13 21:00:00
2108,76,78013,New York,Mobile,2024-02-13 21:30:00
2109,199,20616,Bangalore,Laptop,2024-02-13 22:00:00
2110,143,67816,Delhi,Mobile,2024-02-13 22:30:00
2111,149,6561,London,Tablet,2024-02-13 23:00:00
2112,147,26227,Mumbai,Mobile,2024-02-13 23:30:00
2113,60,4815,Bangalore,Mobile,2024-02-14 00:00:00
2114,93,20404,Bangalore,Laptop,2024-02-14 00:30:00
2115,161,23979,London,Tablet,2024-02-14 01:00:00
2116,49,28870,New York,Tablet,2024-02-14 01:30:00
2117,35,29573,New York,Laptop,2024-02-14 02:00:00
2118,172,71138,New York,Tablet,2024-02-14 02:30:00
2119,102,66213,Mumbai,Tablet,2024-02-14 03:00:00
2120,11,77575,London,Tablet,2024-02-14 03:30:00
2121,99,13830,London,Laptop,2024-02-14 04:00:00
2122,200,6639,New York,Tablet,2024-02-14 04:30:00
2123,110,34862,New York,Mobile,2024-02-14 05:00:00
2124,74,45989,Delhi,Mobile,2024-02-14 05:30:00
2125,194,51543,Delhi,Tablet,2024-02-14 06:00:00
2126,174,41003,Bangalore,Laptop,2024-02-14 06:30:00
2127,9,65835,Bangalore,Laptop,2024-02-14 07:00:00
2128,3,19359,London,Laptop,2024-02-14 07:30:00
2129,85,54245,London,Tablet,2024-02-14 08:00:00
2130,26,25951,Mumbai,Tablet,2024-02-14 08:30:00
2131,72,23626,Mumbai,Mobile,2024-02-14 09:00:00
2132,48,31558,Delhi,Laptop,2024-02-14 09:30:00
2133,194,74761,Bangalore,Mobile,2024-02-14 10:00:00
2134,198,25514,Delhi,Mobile,2024-02-14 10:30:00
2135,156,60331,Delhi,Laptop,2024-02-14 11:00:00
2136,117,16310,Bangalore,Tablet,2024-02-14 11:30:00
2137,154,35490,Mumbai,Tablet,2024-02-14 12:00:00
2138,153,56733,Bangalore,Mobile,2024-02-14 12:30:00
2139,12,41480,New York,Mobile,2024-02-14 13:00:00
2140,133,2037,New York,Mobile,2024-02-14 13:30:00
2141,48,25155,New York,Mobile,2024-02-14 14:00:00
2142,37,78534,London,Laptop,2024-02-14 14:30:00
2143,44,13076,Mumbai,Mobile,2024-02-14 15:00:00
2144,15,68359,Mumbai,Mobile,2024-02-14 15:30:00
2145,43,45977,London,Tablet,2024-02-14 16:00:00
2146,176,75464,Delhi,Tablet,2024-02-14 16:30:00
2147,87,57585,New York,Tablet,2024-02-14 17:00:00
2148,70,42996,New York,Laptop,2024-02-14 17:30:00
2149,46,56611,Delhi,Laptop,2024-02-14 18:00:00
2150,108,10427,Bangalore,Tablet,2024-02-14 18:30:00
2151,123,53642,Bangalore,Tablet,2024-02-14 19:00:00
2152,171,7397,Mumbai,Mobile,2024-02-14 19:30:00
2153,21,33826,London,Mobile,2024-02-14 20:00:00
2154,151,3833,Mumbai,Laptop,2024-02-14 20:30:00
2155,107,55848,Bangalore,Laptop,2024-02-14 21:00:00
2156,80,4348,Delhi,Mobile,2024-02-14 21:30:00
2157,47,70254,Mumbai,Tablet,2024-02-14 22:00:00
2158,117,55211,New York,Mobile,2024-02-14 22:30:00
2159,124,60702,New York,Laptop,2024-02-14 23:00:00
2160,143,34534,Delhi,Laptop,2024-02-14 23:30:00
2161,25,20972,Bangalore,Mobile,2024-02-15 00:00:00
2162,36,34078,New York,Mobile,2024-02-15 00:30:00
2163,51,20366,New York,Mobile,2024-02-15 01:00:00
2164,15,77046,London,Laptop,2024-02-15 01:30:00
2165,68,17018,Mumbai,Tablet,2024-02-15 02:00:00
2166,21,30316,Bangalore,Mobile,2024-02-15 02:30:00
2167,141,24050,Mumbai,Laptop,2024-02-15 03:00:00
2168,19,14061,Bangalore,Laptop,2024-02-15 03:30:00
2169,34,2916,New York,Laptop,2024-02-15 04:00:00
2170,78,5948,London,Mobile,2024-02-15 04:30:00
2171,125,18445,Mumbai,Mobile,2024-02-15 05:00:00
2172,196,39069,New York,Tablet,2024-02-15 05:30:00
2173,117,4056,Bangalore,Laptop,2024-02-15 06:00:00
2174,52,34443,Mumbai,Mobile,2024-02-15 06:30:00
2175,27,11006,Mumbai,Laptop,2024-02-15 07:00:00
2176,157,50092,New York,Laptop,2024-02-15 07:30:00
2177,156,6128,Mumbai,Tablet,2024-02-15 08:00:00
2178,35,29681,London,Mobile,2024-02-15 08:30:00
2179,136,62951,London,Mobile,2024-02-15 09:00:00
2180,144,69547,New York,Laptop,2024-02-15 09:30:00
2181,106,41624,Bangalore,Laptop,2024-02-15 10:00:00
2182,164,31467,New York,Tablet,2024-02-15 10:30:00
2183,158,65056,London,Tablet,2024-02-15 11:00:00
2184,146,39504,Delhi,Tablet,2024-02-15 11:30:00
2185,2,1637,Delhi,Tablet,2024-02-15 12:00:00
2186,177,54760,Mumbai,Tablet,2024-02-15 12:30:00
2187,77,75936,Mumbai,Tablet,2024-02-15 13:00:00
2188,132,18866,Delhi,Laptop,2024-02-15 13:30:00
2189,90,29482,London,Tablet,2024-02-15 14:00:00
2190,89,48667,Mumbai,Laptop,2024-02-15 14:30:00
2191,94,72423,New York,Laptop,2024-02-15 15:00:00
2192,7,34267,New York,Mobile,2024-02-15 15:30:00
2193,95,20934,London,Laptop,2024-02-15 16:00:00
2194,108,5504,Mumbai,Laptop,2024-02-15 16:30:00
2195,74,75010,New York,Tablet,2024-02-15 17:00:00
2196,39,43668,Mumbai,Laptop,2024-02-15 17:30:00
2197,141,62721,Mumbai,Tablet,2024-02-15 18:00:00
2198,159,47161,New York,Tablet,2024-02-15 18:30:00
2199,71,39663,Delhi,Tablet,2024-02-15 19:00:00
2200,191,60043,New York,Mobile,2024-02-15 19:30:00
2201,56,8898,London,Tablet,2024-02-15 20:00:00
2202,170,78722,Bangalore,Laptop,2024-02-15 20:30:00
2203,189,66175,New York,Tablet,2024-02-15 21:00:00
2204,42,61652,Mumbai,Tablet,2024-02-15 21:30:00
2205,184,72095,Mumbai,Tablet,2024-02-15 22:00:00
2206,36,42272,New York,Mobile,2024-02-15 22:30:00
2207,84,49273,Bangalore,Laptop,2024-02-15 23:00:00
2208,196,65383,New York,Mobile,2024-02-15 23:30:00
2209,118,52782,Bangalore,Laptop,2024-02-16 00:00:00
2210,7,49470,Bangalore,Mobile,2024-02-16 00:30:00
2211,54,75554,London,Laptop,2024-02-16 01:00:00
2212,129,2512,Mumbai,Mobile,2024-02-16 01:30:00
2213,172,9510,Mumbai,Tablet,2024-02-16 02:00:00
2214,120,9325,Bangalore,Mobile,2024-02-16 02:30:00
2215,173,13319,Mumbai,Mobile,2024-02-16 03:00:00
2216,106,65992,Delhi,Tablet,2024-02-16 03:30:00
2217,47,72970,Bangalore,Tablet,2024-02-16 04:00:00
2218,123,22603,Mumbai,Laptop,2024-02-16 04:30:00
2219,141,24416,Delhi,Laptop,2024-02-16 05:00:00
2220,119,44086,London,Laptop,2024-02-16 05:30:00
2221,150,17419,Mumbai,Mobile,2024-02-16 06:00:00
2222,118,11845,Delhi,Laptop,2024-02-16 06:30:00
2223,21,70071,New York,Mobile,2024-02-16 07:00:00
2224,137,68204,New York,Mobile,2024-02-16 07:30:00
2225,26,30193,Delhi,Laptop,2024-02-16 08:00:00
2226,9,29475,Bangalore,Laptop,2024-02-16 08:30:00
2227,15,75189,Bangalore,Mobile,2024-02-16 09:00:00
2228,10,5418,Mumbai,Tablet,2024-02-16 09:30:00
2229,122,4671,New York,Tablet,2024-02-16 10:00:00
2230,121,58879,Bangalore,Mobile,2024-02-16 10:30:00
2231,125,60344,Bangalore,Laptop,2024-02-16 11:00:00
2232,170,14769,New York,Mobile,2024-02-16 11:30:00
2233,72,29277,London,Mobile,2024-02-16 12:00:00
2234,152,7616,Bangalore,Laptop,2024-02-16 12:30:00
2235,49,12356,Delhi,Tablet,2024-02-16 13:00:00
2236,154,53872,Mumbai,Mobile,2024-02-16 13:30:00
2237,91,24092,Bangalore,Tablet,2024-02-16 14:00:00
2238,37,15136,Bangalore,Tablet,2024-02-16 14:30:00
2239,68,17437,London,Laptop,2024-02-16 15:00:00
2240,50,27092,Delhi,Mobile,2024-02-16 15:30:00
2241,152,51668,Mumbai,Mobile,2024-02-16 16:00:00
2242,19,18373,Bangalore,Tablet,2024-02-16 16:30:00
2243,100,18069,Mumbai,Tablet,2024-02-16 17:00:00
2244,60,75476,New York,Laptop,2024-02-16 17:30:00
2245,167,40913,Bangalore,Tablet,2024-02-16 18:00:00
2246,89,10333,Bangalore,Laptop,2024-02-16 18:30:00
2247,146,18329,New York,Mobile,2024-02-16 19:00:00
2248,147,47049,London,Laptop,2024-02-16 19:30:00
2249,164,62830,Bangalore,Tablet,2024-02-16 20:00:00
2250,183,22958,Mumbai,Mobile,2024-02-16 20:30:00
2251,69,61634,Delhi,Laptop,2024-02-16 21:00:00
2252,175,50275,Mumbai,Mobile,2024-02-16 21:30:00
2253,49,38002,London,Laptop,2024-02-16 22:00:00
2254,108,37713,Delhi,Tablet,2024-02-16 22:30:00
2255,161,61431,Mumbai,Tablet,2024-02-16 23:00:00
2256,119,47979,Mumbai,Mobile,2024-02-16 23:30:00
2257,149,9393,New York,Mobile,2024-02-17 00:00:00
2258,150,76223,London,Mobile,2024-02-17 00:30:00
2259,176,39841,New York,Laptop,2024-02-17 01:00:00
2260,37,29184,Delhi,Tablet,2024-02-17 01:30:00
2261,143,47151,New York,Mobile,2024-02-17 02:00:00
2262,163,69493,London,Mobile,2024-02-17 02:30:00
2263,199,57580,Bangalore,Mobile,2024-02-17 03:00:00
2264,160,46849,Bangalore,Laptop,2024-02-17 03:30:00
2265,11,4877,Delhi,Mobile,2024-02-17 04:00:00
2266,138,62703,Bangalore,Mobile,2024-02-17 04:30:00
2267,78,13749,New York,Laptop,2024-02-17 05:00:00
2268,77,5363,Delhi,Laptop,2024-02-17 05:30:00
2269,185,13648,London,Mobile,2024-02-17 06:00:00
2270,153,28857,Delhi,Mobile,2024-02-17 06:30:00
2271,2,70473,Delhi,Laptop,2024-02-17 07:00:00
2272,64,69440,Mumbai,Tablet,2024-02-17 07:30:00
2273,35,45276,Mumbai,Laptop,2024-02-17 08:00:00
2274,7,59600,Delhi,Tablet,2024-02-17 08:30:00
2275,85,3608,Bangalore,Mobile,2024-02-17 09:00:00
2276,146,75358,Mumbai,Mobile,2024-02-17 09:30:00
2277,67,50163,London,Tablet,2024-02-17 10:00:00
2278,42,53049,New York,Laptop,2024-02-17 10:30:00
2279,118,55928,Mumbai,Mobile,2024-02-17 11:00:00
2280,125,36393,Delhi,Tablet,2024-02-17 11:30:00
2281,167,58269,Bangalore,Laptop,2024-02-17 12:00:00
2282,169,35236,New York,Tablet,2024-02-17 12:30:00
2283,24,37016,Mumbai,Laptop,2024-02-17 13:00:00
2284,188,33819,Bangalore,Laptop,2024-02-17 13:30:00
2285,46,53268,Bangalore,Laptop,2024-02-17 14:00:00
2286,19,19279,Bangalore,Laptop,2024-02-17 14:30:00
2287,68,75259,Delhi,Tablet,2024-02-17 15:00:00
2288,102,27927,London,Tablet,2024-02-17 15:30:00
2289,42,58051,Bangalore,Tablet,2024-02-17 16:00:00
2290,32,38134,New York,Tablet,2024-02-17 16:30:00
2291,167,16856,Mumbai,Tablet,2024-02-17 17:00:00
2292,109,37084,New York,Laptop,2024-02-17 17:30:00
2293,36,40367,Delhi,Mobile,2024-02-17 18:00:00
2294,97,55518,Delhi,Mobile,2024-02-17 18:30:00
2295,164,19144,New York,Tablet,2024-02-17 19:00:00
2296,131,57846,London,Tablet,2024-02-17 19:30:00
2297,73,10639,Delhi,Mobile,2024-02-17 20:00:00
2298,136,57271,Delhi,Laptop,2024-02-17 20:30:00
2299,97,1707,New York,Tablet,2024-02-17 21:00:00
2300,123,39581,Delhi,Laptop,2024-02-17 21:30:00
2301,70,52277,London,Mobile,2024-02-17 22:00:00
2302,169,3214,London,Mobile,2024-02-17 22:30:00
2303,196,41297,London,Tablet,2024-02-17 23:00:00
2304,13,19651,Mumbai,Laptop,2024-02-17 23:30:00
2305,49,50649,London,Tablet,2024-02-18 00:00:00
2306,60,71595,London,Mobile,2024-02-18 00:30:00
2307,130,4602,Mumbai,Laptop,2024-02-18 01:00:00
2308,188,9467,Bangalore,Tablet,2024-02-18 01:30:00
2309,5,58629,Delhi,Tablet,2024-02-18 02:00:00
2310,172,68257,London,Tablet,2024-02-18 02:30:00
2311,27,72105,Delhi,Mobile,2024-02-18 03:00:00
2312,160,78320,New York,Tablet,2024-02-18 03:30:00
2313,149,3772,Delhi,Laptop,2024-02-18 04:00:00
2314,8,70492,Mumbai,Tablet,2024-02-18 04:30:00
2315,200,40081,Delhi,Mobile,2024-02-18 05:00:00
2316,50,79285,Delhi,Tablet,2024-02-18 05:30:00
2317,67,21488,Delhi,Mobile,2024-02-18 06:00:00
2318,44,58869,Bangalore,Mobile,2024-02-18 06:30:00
2319,125,43906,Bangalore,Laptop,2024-02-18 07:00:00
2320,58,33626,New York,Laptop,2024-02-18 07:30:00
2321,3,41988,Mumbai,Tablet,2024-02-18 08:00:00
2322,86,49078,Delhi,Mobile,2024-02-18 08:30:00
2323,70,59857,Delhi,Mobile,2024-02-18 09:00:00
2324,130,49927,Delhi,Laptop,2024-02-18 09:30:00
2325,172,43511,Delhi,Laptop,2024-02-18 10:00:00
2326,2,40519,Bangalore,Tablet,2024-02-18 10:30:00
